primary,name,do_id,kegg_id,pharmgkb_id,mesh_id,umls_cui,icd_10,icd_9,omim_id,iDISK_id
OMIM:616418,"HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION 1",,,,,C4225333,,,616418.0,
MeSH:C536150,Keratoacanthoma familial,,,,C536150,C0546476,,,,
OMIM:616248,LETHAL CONGENITAL CONTRACTURE SYNDROME 6,,,,,C4015686,,,616248.0,
OMIM:616286,LETHAL CONGENITAL CONTRACTURE SYNDROME 7,,,,,C4225386,,,616286.0,
OMIM:615889,"LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE",,,,,C4014588,,,615889.0,
OMIM:616393,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 38",,,,,C4225343,,,616393.0,
MeSH:C567018,"Mental Retardation, Autosomal Recessive 5",,,,C567018,C1970199,,,,
OMIM:300984,"MENTAL RETARDATION, X-LINKED 105",,,,,C4310816,,,300984.0,
MeSH:C564547,"Mental Retardation, X-Linked 72",,,,C564547,C1846038,,,,
MeSH:C567066,"Mental Retardation, X-Linked 93",,,,C567066,C1970841,,,,
MeSH:C564560,"Mental Retardation, X-Linked, Syndromic 10",,,,C564560,C3266731,,,,
MeSH:C537361,Methylmalonic aciduria cblB type,,,,C537361,C1855102,,,,
MeSH:C537464,"Microphthalmia, syndromic 1",,,,C537464,C0796016,,,,
OMIM:615471,MITOCHONDRIAL DNA DEPLETION SYNDROME 13 (ENCEPHALOMYOPATHIC TYPE),,,,,C3809592,,,615471.0,
OMIM:613353,"MONONEUROPATHY OF THE MEDIAN NERVE, MILD",,,,,C3150596,,,613353.0,
OMIM:245600,"MULTIPLE JOINT DISLOCATIONS, SHORT STATURE, AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT CONGENITAL HEART DEFECTS",,,,,C3278404,,,245600.0,
OMIM:613151,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3",,,,,C3150412,,,613151.0,
OMIM:608840,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 6",,,,C563844,C1837229,,,608840.0,
OMIM:613157,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3",,,,,C3150417,,,613157.0,
OMIM:613818,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 9",,,,,C3151184,,,613818.0,
MeSH:C563362,"Muscular Dystrophy, Limb-Girdle, Type 1C",,,,C563362,C1832567,,,,
MeSH:C563854,"Muscular Dystrophy, Limb-Girdle, Type 2J",,,,C563854,C1837342,,,,
OMIM:614321,"MYOPATHY, DISTAL, TATEYAMA TYPE",,,,,C3280443,,,614321.0,
MeSH:C567129,"Myopathy, Early-Onset, with Fatal Cardiomyopathy",,,,C567129,C2673677,,,,
OMIM:616209,"MYOPATHY, ISOLATED MITOCHONDRIAL, AUTOSOMAL DOMINANT",,,,,C4015513,,,616209.0,
MeSH:C563561,"Neuropathy, Distal Hereditary Motor, Type IIA",,,,C563561,C1834692,,,,
MeSH:C535717,"Neuropathy, hereditary motor and sensory, Okinawa type",,,,C535717,C1858338,,,,
MeSH:D010018,Osteomalacia,,,,D010018,C3887650,,,,DC0481841
MeSH:C565335,Paragangliomas 3,,,,C565335,C1854336,,,,
OMIM:115310,PARAGANGLIOMAS 4,,,,,C1861848,,,115310.0,
MeSH:C566825,Parietal Foramina With Cleidocranial Dysplasia,,,,C566825,C1868597,,,,
OMIM:614203,PARKINSON DISEASE 17,,,,,C3280133,,,614203.0,
MeSH:C564878,"Polyglucosan Body Disease, Adult Form",,,,C564878,C1849722,,,,
OMIM:616814,PREIMPLANTATION EMBRYONIC LETHALITY 1,,,,,C4225197,,,616814.0,
OMIM:617442,PREMATURE OVARIAN FAILURE 13,,,,,C4479510,,,617442.0,
OMIM:613658,RAJAB INTERSTITIAL LUNG DISEASE WITH BRAIN CALCIFICATIONS,,,,,C3150910,,,613658.0,
OMIM:617123,RETINITIS PIGMENTOSA 76,,,,,C4310704,,,617123.0,
OMIM:181430,"SCAPULOPERONEAL MYOPATHY, MYH7-RELATED",,,,,C4759774,,,181430.0,
OMIM:615658,"SPASTIC PARAPLEGIA 57, AUTOSOMAL RECESSIVE",,,,,C3714897,,,615658.0,
MeSH:C536866,"Spastic paraplegia 6, autosomal dominant",,,,C536866,C1838192,,,,
OMIM:617225,"SPASTIC PARAPLEGIA 78, AUTOSOMAL RECESSIVE",,,,,C4310662,,,617225.0,
MeSH:C536868,"Spastic paraplegia 9, autosomal dominant",,,,C536868,C1832669,,,,
OMIM:616586,"SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE",,,,,C4225272,,,616586.0,
OMIM:614881,"SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 5",,,,,C3553989,,,614881.0,
OMIM:615048,"SPINAL MUSCULAR ATROPHY, JOKELA TYPE",,,,,C3554398,,,615048.0,
OMIM:271700,SPONDYLOPERIPHERAL DYSPLASIA,,,,C535799,C0796173,,,271700.0,
MeSH:C537492,"Stickler syndrome, type 1",,,,C537492,C2020284,,,,
MeSH:C563709,"Stickler Syndrome, Type I, Nonsyndromic Ocular",,,,C563709,C1836080,,,,
OMIM:614284,"STICKLER SYNDROME, TYPE V",,,,,C3280342,,,614284.0,
OMIM:616922,"STRIATAL DEGENERATION, AUTOSOMAL DOMINANT 2",,,,,C4310791,,,616922.0,
MeSH:D053608,Stupor,,,,D053608,C0085628,,,,
OMIM:617223,"SUDDEN CARDIAC FAILURE, ALCOHOL-INDUCED",,,,,C4310663,,,617223.0,
OMIM:617222,"SUDDEN CARDIAC FAILURE, INFANTILE",,,,,C4310664,,,617222.0,
OMIM:275120,THYROTROPIN-RELEASING HORMONE DEFICIENCY,,,,,C3887992,,,275120.0,
MeSH:C564643,"Usher Syndrome, Type IG",,,,C564643,C1847089,,,,
OMIM:612542,VITAMIN B12 PLASMA LEVEL QUANTITATIVE TRAIT LOCUS 1,,,,,C2674252,,,612542.0,
OMIM:193235,"VITREORETINOPATHY, NEOVASCULAR INFLAMMATORY",,,,,,,,193235.0,
MeSH:C562643,Amyloidosis IX,,,,C562643,C0268398,,,,
MeSH:C567145,"Anemia, Sideroblastic, Pyridoxine-Refractory, Autosomal Recessive",,,,C567145,C2673914,,,,
MeSH:C566194,"Brachydactyly, Type E",,,,C566194,C4315392,,,,
MeSH:C535338,"Cataract, congenital, with microcornea or slight microphthalmia",,,,C535338,C2930878,,,,
MeSH:C565703,"Cataract, Pulverulent, Juvenile-Onset",,,,C565703,C1857768,,,,
OMIM:615185,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE F",,,,,C3554654,,,615185.0,
OMIM:616340,"DEAFNESS, AUTOSOMAL DOMINANT 67",,,,,C4084712,,,616340.0,
OMIM:616577,"EPILEPSY, HEARING LOSS, AND MENTAL RETARDATION SYNDROME",,,,,C4225276,,,616577.0,
OMIM:614880,HYPOGONADOTROPIC HYPOGONADISM 15 WITH OR WITHOUT ANOSMIA,,,,,C3553977,,,614880.0,
MeSH:C567642,"Lipodystrophy, Congenital Generalized, Type 4",,,,C567642,C2750069,,,,
OMIM:616977,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 43",,,,,C4310771,,,616977.0,
OMIM:616094,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12",,,,,C4015184,,,616094.0,
MeSH:D059445,Anhedonia,,,,D059445,C0178417,,,,
MeSH:C563691,"Alpha-Beta T-Cell Lymphopenia with Gamma-Delta T-Cell Expansion, Severe Cytomegalovirus Infection, and Autoimmunity",,,,C563691,C1835931,,,,
MeSH:C567279,"Amelogenesis Imperfecta, Hypomaturation Type, Iia2",,,,C567279,C2675858,,,,
MeSH:C538243,"Amelogenesis imperfecta, hypoplastic-hypomaturation, X-linked 1",,,,C538243,C1845052,,,,
OMIM:615616,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 13",,,,,C3810138,,,615616.0,
MeSH:C565776,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 5",,,,C565776,C1858379,,,,
OMIM:616050,AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS,,,,,C4015067,,,616050.0,
OMIM:616399,BRUGADA SYNDROME 9,,,,,C4225340,,,616399.0,
MeSH:C567867,"Cerebral Palsy, Spastic Quadriplegic, 2",,,,C567867,C2752061,,,,
MeSH:C563989,"Ceroid Lipofuscinosis, Neuronal, 7",,,,C563989,C1838571,,,,
OMIM:615451,"CILIARY DYSKINESIA, PRIMARY, 23",,,,,C3809548,,,615451.0,
MeSH:C567115,Combined Cellular And Humoral Immune Defects With Granulomas,,,,C567115,C2673536,,,,
OMIM:610031,"CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 7",,,,,C3552236,,,610031.0,
OMIM:614899,"DEAFNESS, AUTOSOMAL RECESSIVE 93",,,,,C3888355,,,614899.0,
MeSH:C565730,"Diabetes Mellitus, Congenital Autoimmune",,,,C565730,C1857958,,,,
MeSH:C536195,Ehlers-Danlos syndrome type 2,,,,C536195,C0268336,,,,
OMIM:615508,"ERYTHRODERMA, CONGENITAL, WITH PALMOPLANTAR KERATODERMA, HYPOTRICHOSIS, AND HYPER-IgE",,,,,C3809719,,,615508.0,
MeSH:C567691,"Factor Xiii, A Subunit, Deficiency Of",,,,C567691,C2750514,,,,
MeSH:C565810,"Generalized Epilepsy With Febrile Seizures Plus, Type 2",,,,C565810,C1858673,,,,
MeSH:C564708,Huntington Disease-Like 2,,,,C564708,C1847987,,,,
OMIM:615023,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 9",,,,,C3554349,,,615023.0,
OMIM:614102,IMMUNOGLOBULIN KAPPA LIGHT CHAIN DEFICIENCY,,,,C564131,C3279824,,,614102.0,
MeSH:C536162,Keratosis palmoplantaris striata 1,,,,C536162,C2931122,,,,
MeSH:C535900,"Limb-girdle muscular dystrophy, type 2C",,,,C535900,C0410173,,,,
MeSH:C535902,"Limb-girdle muscular dystrophy, type 2E",,,,C535902,C1858593,,,,
OMIM:616170,MACULAR DYSTROPHY WITH CENTRAL CONE INVOLVEMENT,,,,,C4015371,,,616170.0,
MeSH:D000074270,Meconium Ileus,,,,D000074270,C2939175,,,,
MeSH:C564494,"Mental Retardation, X-Linked, Syndromic, Jarid1c-Related",,,,C564494,C1845243,,,,
MeSH:C565289,"Myasthenia, Familial Infantile, 1",,,,C565289,C1853949,,,,
MeSH:C536092,"Mycobacterium tuberculosis, susceptibility to infection by",,,,C536092,C2936833,,,,
OMIM:614937,"MYOCLONUS, FAMILIAL, 1",,,,,C3539916,,,614937.0,
MeSH:C563700,Nanophthalmos 2,,,,C563700,C1836006,,,,
MeSH:D018301,"Neoplasms, Mesothelial",,,,D018301,C3714739,,,,
MeSH:C564320,"Neutropenia, Nonimmune Chronic Idiopathic, Adult",,,,C564320,C1842930,,,,
MeSH:C567748,"Neutropenia, Severe Congenital, Autosomal Dominant 2",,,,C567748,C2751288,,,,
MeSH:C565200,Osteogenesis Imperfecta Type VII,,,,C565200,C1853162,,,,
OMIM:613848,"OSTEOGENESIS IMPERFECTA, TYPE X",,,,,C3151211,,,613848.0,
MeSH:C535277,"Primary ciliary dyskinesia, 2",,,,C535277,C1847554,,,,
MeSH:C563661,"Renal Hypodysplasia, Nonsyndromic, 1",,,,C563661,C1835826,,,,
MeSH:C538564,"Reticuloendotheliosis, familial, with eosinophilia",,,,C538564,C2931884,,,,
MeSH:D012422,"Rupture, Spontaneous",,,,D012422,C0035956,,,,
MeSH:C536859,Spastic paraplegia 23,,,,C536859,C0796019,,,,
OMIM:613162,"SPASTIC PARAPLEGIA 45, AUTOSOMAL RECESSIVE",,,,,C3888209,,,613162.0,
OMIM:270960,SPERMATOGENIC FAILURE 4,,,,,,,,270960.0,
MeSH:C537198,Spinocerebellar ataxia 19,,,,C537198,C1846367,,,,
MeSH:C562770,Thyroid Dyshormonogenesis 4,,,,C562770,C0342195,,,,
MeSH:C562771,Thyroid Dyshormonogenesis 5,,,,C562771,C0342196,,,,
OMIM:607706,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, WITH VOCAL CORD PARESIS, AUTOSOMAL RECESSIVE",,,,,,,,607706.0,
MeSH:C535418,"Charcot-Marie-Tooth disease, Type 2K",,,,C535418,C1842983,,,,
MeSH:C535419,"Charcot-Marie-Tooth disease, Type 4A",,,,C535419,C1859198,,,,
MeSH:C535420,"Charcot-Marie-Tooth disease, Type 4B1",,,,C535420,C1832399,,,,
MeSH:C567675,"Corneal Dystrophy, Fuchs Endothelial, 6",,,,C567675,C2750448,,,,
MeSH:C563788,"Corneal Dystrophy, Posterior Polymorphous, 3",,,,C563788,C1836724,,,,
MeSH:D018177,Flavivirus Infections,,,,D018177,C0206608,,,,
MeSH:D018323,"Hemangioendothelioma, Epithelioid",,,,D018323,C0206732,,,,
OMIM:616503,LETHAL CONGENITAL CONTRACTURE SYNDROME 9,,,,,C4225303,,,616503.0,
MeSH:C564694,LIG4 Syndrome,,,,C564694,C1847827,,,,
OMIM:181800,"SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 1",,,,,C2700406,,,181800.0,
MeSH:D000067404,Social Communication Disorder,,,,D000067404,C0150080,,,,
MeSH:C567343,Jervell And Lange-Nielsen Syndrome 2,,,,C567343,C2676723,,,,
MeSH:C564333,"Charcot-Marie-Tooth Disease, Dominant Intermediate D",,,,C564333,C1843075,,,,
MeSH:C535416,"Charcot-Marie-Tooth disease, Type 2I",,,,C535416,C3888087,,,,
MeSH:C535417,"Charcot-Marie-Tooth disease, Type 2J",,,,C535417,C1843153,,,,
MeSH:C567838,Premature Ovarian Failure 7,,,,C567838,C2751825,,,,
OMIM:613435,AMYOTROPHIC LATERAL SCLEROSIS 12,,,,,C3150692,,,613435.0,
OMIM:616208,AMYOTROPHIC LATERAL SCLEROSIS 22 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,,,,,C4015512,,,616208.0,
OMIM:615994,BARDET-BIEDL SYNDROME 17,,,,,C3714980,,,615994.0,
OMIM:614672,"CARDIOMYOPATHY, DILATED, 2B",,,,,C3553409,,,614672.0,
OMIM:615505,"CILIARY DYSKINESIA, PRIMARY, 28",,,,,C3809706,,,615505.0,
MeSH:C567273,Dyschromatosis Universalis Hereditaria 1,,,,C567273,C2675711,,,,
OMIM:617294,"EPIDERMOLYSIS BULLOSA SIMPLEX, GENERALIZED, WITH SCARRING AND HAIR LOSS",,,,,C4310631,,,617294.0,
MeSH:C564404,"Mental Retardation, Autosomal Recessive 2",,,,C564404,C1843942,,,,
MeSH:C536105,Myopia 6,,,,C536105,C1837148,,,,
OMIM:616263,"NEUROLOGIC, ENDOCRINE, AND PANCREATIC DISEASE, MULTISYSTEM, INFANTILE-ONSET",,,,,C4015728,,,616263.0,
OMIM:208540,RENAL-HEPATIC-PANCREATIC DYSPLASIA 1,,,,,C3715199,,,208540.0,
MeSH:C536016,Achondrogenesis type 1B,,,,C536016,C0265274,,,,
MeSH:C567764,Atrial Septal Defect 6,,,,C567764,C2751315,,,,
OMIM:616413,"BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 6",,,,,C4225335,,,616413.0,
OMIM:116400,CATARACT 41,,,,,C3805412,,,116400.0,
OMIM:616279,CATARACT 43,,,,,C4225389,,,616279.0,
OMIM:614895,"CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 4F",,,,,C3540453,,,614895.0,
OMIM:617180,CHITAYAT SYNDROME,,,,,C4310679,,,617180.0,
OMIM:615872,"CILIARY DYSKINESIA, PRIMARY, 29",,,,,C4014534,,,615872.0,
MeSH:C567677,"Corneal Dystrophy, Fuchs Endothelial, 4",,,,C567677,C2750450,,,,
MeSH:C563923,"Corneal Dystrophy, Lattice Type IIIA",,,,C563923,C1837974,,,,
MeSH:C536439,Corneal endothelial dystrophy type 2,,,,C536439,C1857569,,,,
MeSH:C563353,"Deafness, Autosomal Dominant 11",,,,C563353,C1832475,,,,
MeSH:C563421,"Deafness, Autosomal Dominant 6",,,,C563421,C1833021,,,,
MeSH:C564007,"Deafness, Autosomal Recessive 2",,,,C564007,C1838701,,,,
MeSH:C565710,Diaphragmatic Hernia 3,,,,C565710,C1857781,,,,
MeSH:C537304,Groenouw type I corneal dystrophy,,,,C537304,C1641846,,,,
OMIM:614897,HYPOGONADOTROPIC HYPOGONADISM 16 WITH OR WITHOUT ANOSMIA,,,,,C3554021,,,614897.0,
OMIM:615271,HYPOGONADOTROPIC HYPOGONADISM 21 WITH OR WITHOUT ANOSMIA,,,,,C3808986,,,615271.0,
MeSH:C537881,Lattice corneal dystrophy type 1,,,,C537881,C1690006,,,,
MeSH:C566947,"Mental Retardation, Autosomal Dominant 1",,,,C566947,C1969562,,,,
OMIM:617028,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 54",,,,,C4310755,,,617028.0,
OMIM:616033,"MICROCEPHALY, SHORT STATURE, AND IMPAIRED GLUCOSE METABOLISM 1",,,,,C4014997,,,616033.0,
OMIM:615145,"MICROPHTHALMIA, ISOLATED, WITH COLOBOMA 9",,,,,C3554592,,,615145.0,
OMIM:614292,"MYOPIA, HIGH, WITH CATARACT AND VITREORETINAL DEGENERATION",,,,,C3280346,,,614292.0,
OMIM:615066,"OSTEOGENESIS IMPERFECTA, TYPE XIV",,,,,C3554428,,,615066.0,
MeSH:C563324,"Platelet Disorder, Familial, with Associated Myeloid Malignancy",,,,C563324,C1832388,,,,
OMIM:256040,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 1,,,,,C4746851,,,256040.0,
MeSH:C564161,"Pseudohypoaldosteronism, Type IIb",,,,C564161,C1840390,,,,
OMIM:616867,SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 2,,,,,C4225176,,,616867.0,
MeSH:C567516,Temple-Baraitser Syndrome,,,,C567516,C2678486,,,,
MeSH:C536485,"Usher syndrome, type 1B",,,,C536485,C2931206,,,,
MeSH:C565631,"Wolfram-Like Syndrome, Autosomal Dominant",,,,C565631,C3280358,,,,
OMIM:615510,"ALACRIMA, ACHALASIA, AND MENTAL RETARDATION SYNDROME",,,,,C4706563,,,615510.0,
OMIM:616459,AL-RAQAD SYNDROME,,,,,C4085595,,,616459.0,
MeSH:C567706,"Amelogenesis Imperfecta, Hypomaturation Type, Iia3",,,,C567706,C2750771,,,,
OMIM:616270,"AMELOGENESIS IMPERFECTA, TYPE IF",,,,,C4225394,,,616270.0,
OMIM:300835,"ANEMIA, X-LINKED, WITH OR WITHOUT NEUTROPENIA AND/OR PLATELET ABNORMALITIES",,,,,C3550856,,,300835.0,
MeSH:C537429,"Arhinia, choanal atresia, and microphthalmia",,,,C537429,C1863878,,,,
MeSH:C566993,"Ataxia, Spastic, 1, Autosomal Dominant",,,,C566993,C1970107,,,,
MeSH:C566244,"Atrial Fibrillation, Familial, 4",,,,C566244,C1862394,,,,
MeSH:D000071699,Bilateral Vestibulopathy,,,,D000071699,C4255193,,,,
MeSH:C536233,Blepharophimosis syndrome type 1,,,,C536233,C2931135,,,,
OMIM:615457,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18,,,,,C3714940,,,615457.0,
MeSH:C566222,Bpes With Duane Retraction Syndrome,,,,C566222,C1862264,,,,
MeSH:C537979,"Candidiasis familial chronic mucocutaneous, autosomal recessive",,,,C537979,C1859353,,,,
OMIM:601547,"CATARACT 3, MULTIPLE TYPES",,,,C563294,C1832175,,,601547.0,
MeSH:C537955,Cerulean cataract,,,,C537955,C0344523,,,,
OMIM:616939,"CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION",,,,,C4310787,,,616939.0,
MeSH:C567350,Chromosome 2q32-Q33 Deletion Syndrome,,,,C567350,C2676739,,,,
MeSH:C567211,"Ciliary Dyskinesia, Primary, 12",,,,C567211,C2675228,,,,
OMIM:616266,"CONGENITAL CONTRACTURES OF THE LIMBS AND FACE, HYPOTONIA, AND DEVELOPMENTAL DELAY",,,,,C4225398,,,616266.0,
MeSH:C567657,Cortical Dysplasia-Focal Epilepsy Syndrome,,,,C567657,C4552043,,,,
MeSH:C562683,"Cystinosis, Late-Onset Juvenile or Adolescent Nephropathic Type",,,,C562683,C0268626,,,,
MeSH:C535765,"Cystinosis, ocular nonnephropathic",,,,C535765,C2931013,,,,
OMIM:602092,"DEAFNESS, AUTOSOMAL RECESSIVE 18A",,,,C566580,C1865870,,,602092.0,
MeSH:C563908,"Deafness, Autosomal Recessive 35",,,,C563908,C1837857,,,,
MeSH:C563720,"Deafness, Autosomal Recessive 48",,,,C563720,C1836199,,,,
OMIM:614861,"DEAFNESS, AUTOSOMAL RECESSIVE 98",,,,,C3553932,,,614861.0,
MeSH:C567286,"Diabetes Mellitus, Insulin-Dependent, 20",,,,C567286,C2675866,,,,
MeSH:C563322,"Diabetes Mellitus, Transient Neonatal, 1",,,,C563322,C1832386,,,,
MeSH:D004420,Dystocia,,,,D004420,C0013418,,,,
OMIM:613573,ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1,,,,,C3150807,,,613573.0,
MeSH:D000080345,Familial Exudative Vitreoretinopathies,,,,D000080345,C0339539,,,,
MeSH:C537180,Familial paroxysmal dystonia,,,,C537180,C1868682,,,,
OMIM:616172,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 9",,,,,C4015395,,,616172.0,
MeSH:C564190,"Hepatic Adenomas, Familial",,,,C564190,C1840646,,,,
MeSH:C565359,"Hypertension, Early-Onset, Autosomal Dominant, with Severe Exacerbation in Pregnancy",,,,C565359,C1854631,,,,
OMIM:614837,HYPOGONADOTROPIC HYPOGONADISM 8 WITH OR WITHOUT ANOSMIA,,,,,C3553841,,,614837.0,
OMIM:615419,"HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 1",,,,,C3809454,,,615419.0,
OMIM:616801,"HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 2",,,,,C4225203,,,616801.0,
OMIM:616900,"HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 3",,,,,C4225161,,,616900.0,
OMIM:614700,"IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY",,,,,C3553512,,,614700.0,
MeSH:C535522,"Infantile convulsions and paroxysmal choreoathetosis, familial",,,,C535522,C1865926,,,,
OMIM:604169,LEFT VENTRICULAR NONCOMPACTION 1,,,,C565821,C1858725,,,604169.0,
OMIM:613480,LYMPHATIC MALFORMATION 3,,,,,C4747646,,,613480.0,
MeSH:C565360,MASP2 Deficiency,,,,C565360,C3151085,,,,
OMIM:617323,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 59",,,,,C4310619,,,617323.0,
OMIM:300143,"MENTAL RETARDATION, X-LINKED 21",,,,C538195,C0796206,,,300143.0,
OMIM:300849,"MENTAL RETARDATION, X-LINKED 41",,,,,C3887939,,,300849.0,
MeSH:C563137,"Mental Retardation, X-Linked 9",,,,C563137,C0796215,,,,
OMIM:300802,"MENTAL RETARDATION, X-LINKED 96",,,,,C3275408,,,300802.0,
OMIM:613646,"METHYLMALONIC ACIDURIA, TRANSIENT, DUE TO TRANSCOBALAMIN RECEPTOR DEFECT",,,,,C3150900,,,613646.0,
OMIM:615877,MICROPHTHALMIA/COLOBOMA AND SKELETAL DYSPLASIA SYNDROME,,,,,C4014540,,,615877.0,
OMIM:616812,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, AUTOSOMAL RECESSIVE 25",,,,,C4225199,,,616812.0,
OMIM:617062,OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME,,,,,C4310739,,,617062.0,
OMIM:616732,"OPTIC ATROPHY 10 WITH OR WITHOUT ATAXIA, MENTAL RETARDATION, AND SEIZURES",,,,,C4225227,,,616732.0,
OMIM:615528,"PARKINSON DISEASE 19A, JUVENILE-ONSET",,,,,C3809811,,,615528.0,
OMIM:617234,PREIMPLANTATION EMBRYONIC LETHALITY 2,,,,,C4310659,,,617234.0,
MeSH:C563816,Premature Ovarian Failure 3,,,,C563816,C1837008,,,,
MeSH:C566483,Retinal Cone Dystrophy 3A,,,,C566483,C1864900,,,,
OMIM:605751,"SEIZURES, BENIGN FAMILIAL INFANTILE, 2",,,,C565296,C1853995,,,605751.0,
MeSH:C536857,"Spastic paraplegia 2, X-linked",,,,C536857,C1839264,,,,
MeSH:C567707,"Spastic Paraplegia 44, Autosomal Recessive",,,,C567707,C2750784,,,,
OMIM:613744,"SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE",,,,,C3151056,,,613744.0,
OMIM:616282,"SPASTIC PARAPLEGIA 73, AUTOSOMAL DOMINANT",,,,,C4225387,,,616282.0,
OMIM:615432,SPECIFIC LANGUAGE IMPAIRMENT 5,,,,,C3809483,,,615432.0,
MeSH:C567159,"Spherocytosis, Type 1",,,,C567159,C2674218,,,,
OMIM:184450,"STUTTERING, FAMILIAL PERSISTENT, 1",,,,,C3489627,,,184450.0,
OMIM:300367,"THROMBOCYTOPENIA, X-LINKED, WITH OR WITHOUT DYSERYTHROPOIETIC ANEMIA",,,,,C3550789,,,300367.0,
MeSH:C566024,Transient Myeloproliferative Disorder of Down Syndrome,,,,C566024,C1860788,,,,
OMIM:614869,"USHER SYNDROME, TYPE IJ",,,,,C3553944,,,614869.0,
MeSH:C536527,Van Buchem disease type 2,,,,C536527,C1843323,,,,
OMIM:604772,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1, WITH OR WITHOUT ATRIAL DYSFUNCTION AND/OR DILATED CARDIOMYOPATHY",,,,,,,,604772.0,
OMIM:615441,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 5, WITH OR WITHOUT MUSCLE WEAKNESS",,,,,C3809536,,,615441.0,
MeSH:C564286,"Zinc Deficiency, Neonatal, due to Low Breast Milk Zinc",,,,C564286,C1842486,,,,
MeSH:C563409,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 2",,,,C563409,C1832931,,,,
MeSH:C566172,Familial Sudden Death,,,,C566172,C1861884,,,,
OMIM:609165,"ERYTHRODERMA, ICHTHYOSIFORM, CONGENITAL RETICULAR",,,,,C3665704,,,609165.0,
MeSH:C563515,"Neutrophil Chemotactic Response, Abnormal",,,,C563515,C3882647,,,,
MeSH:C537805,17-Hydroxysteroid Dehydrogenase Deficiency,,,,C537805,C0268296,,,,
MeSH:C538184,"Acrofacial dysostosis, Nager type",,,,C538184,C0265245,,,,
MeSH:C563834,Alzheimer Disease 9,,,,C563834,C1837149,,,,
MeSH:C536603,"Amaurosis congenita of Leber, type 9",,,,C536603,C1837873,,,,
MeSH:C567429,Amyotrophic Lateral Sclerosis 10,,,,C567429,C3502417,,,,
OMIM:300494,"ASPERGER SYNDROME, X-LINKED, SUSCEPTIBILITY TO, 1",,,,,C1845341,,,300494.0,
OMIM:617006,"AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET, 2",,,,,C4310768,,,617006.0,
MeSH:C567140,Bardet-Biedl Syndrome 13,,,,C567140,C2673873,,,,
OMIM:615996,BARDET-BIEDL SYNDROME 19,,,,,C3889475,,,615996.0,
MeSH:C537652,"Bartter syndrome, antenatal type 1",,,,C537652,C1866495,,,,
